КАРТА_ИД	ДАТУМ_ПРЕГЛЕДА	ВРЕМЕ_ПРЕГЛЕДА	РЕЗУЛТАТ_ПРЕГЛЕДА	НОВИ_ИНТЕРВАЛ
97777462926249a2891ccb840d9b6913	2020-03-18	17:23:01+0100	0	3
c66f45ab51c2454fa83714c754f8aae3	2020-03-18	17:23:05+0100	1	2
f3c5ab1afad444bda8962943b19d8423	2020-03-18	17:23:09+0100	0	3
12cbde2735cc40fb805198522fbc41e3	2020-03-18	17:23:13+0100	0	3
ce41d40b505442a6a408aa7ba101d883	2020-03-18	17:23:18+0100	1	4
bfb1cf8909644f5bbc938c48be16a9b3	2020-03-18	17:23:21+0100	1	2
cf6bdd0f8789401280217c9ed6a6eb13	2020-03-18	17:23:27+0100	1	3
dbdd587dc8b44137a35899f6ccfa65c3	2020-03-18	17:23:31+0100	0	3
40f3d8f5b0b54d1684f530c375ff7813	2020-03-18	17:23:37+0100	1	4
b3c14b01fa3b45d7b30bb61e70d49073	2020-03-18	17:23:41+0100	1	4
84bb558a67e24cd883f4d4fa362fe343	2020-03-18	17:23:44+0100	1	4
8e34996672bc45c098818ece2dade2b3	2020-03-18	17:23:57+0100	0	1
9065f7ab3d874ee1bcd35d62e4b69143	2020-03-18	17:24:02+0100	1	2
a2ec196025e644e29daf545ca93bc6b4	2020-03-18	17:24:07+0100	1	3
b3c14b01fa3b45d7b30bb61e70d49074	2020-03-18	17:24:11+0100	1	4
bc6ef6139f3d4daf876dcaa0274faa24	2020-03-18	17:24:14+0100	1	3
16245821320145639254a384b1f712c4	2020-03-18	17:24:17+0100	1	4
e4c44972ef9d4e129e8bab5dd09b87c4	2020-03-18	17:24:22+0100	1	1
ca641cc6e3584874be0612f5181594b4	2020-03-18	17:24:25+0100	1	2
837d6ec7c0cc43b6aceaac6f33fa8e15	2020-03-18	17:24:34+0100	1	4
b3c14b01fa3b45d7b30bb61e70d49075	2020-03-18	17:24:43+0100	1	4
149a5451c57d4ee5ad138e7d4dafcae5	2020-03-18	17:24:49+0100	1	2
44513222089443bd8fd5328ffb7716c5	2020-03-18	17:25:04+0100	0	0
9541e669fb8845b09ca5df816b93e685	2020-03-18	17:25:15+0100	0	1
bfb1cf8909644f5bbc938c48be16a9b5	2020-03-18	17:25:25+0100	1	2
8e34996672bc45c098818ece2dade2b5	2020-03-18	17:25:36+0100	1	2
3f6e2534046d42a4897dcae5c4612d35	2020-03-18	17:25:43+0100	0	3
84bb558a67e24cd883f4d4fa362fe345	2020-03-18	17:25:51+0100	1	4
94c6eafd33f846e78df61ec02a834635	2020-03-18	17:25:57+0100	1	4
483971489ac6412e8b8e48f0c3a938e5	2020-03-18	17:26:18+0100	1	2
62b31643687a40ffbdf83e4e0f484225	2020-03-18	17:26:28+0100	1	3
8e34996672bc45c098818ece2dade2b0	2020-03-19	21:00:23+0100	1	2
78800cc773684261b84d4c6e507cd570	2020-03-19	21:00:31+0100	1	4
61788414796a4bf38732695db87aab90	2020-03-19	21:00:39+0100	1	5
483971489ac6412e8b8e48f0c3a938e0	2020-03-19	21:00:50+0100	1	2
0722f94042f4425ea6043bded0d6a820	2020-03-19	21:00:52+0100	1	5
d5a0b281ce924d9290128ac0618fe2b0	2020-03-19	21:00:54+0100	1	4
ce41d40b505442a6a408aa7ba101d880	2020-03-19	21:00:56+0100	1	4
bb1b5a59148642c782b28a2402d6ef90	2020-03-19	21:00:59+0100	1	2
bfb1cf8909644f5bbc938c48be16a9b0	2020-03-19	21:01:02+0100	1	2
7bcfe7e4a9f54a4db65f3559d7d1ae60	2020-03-19	21:01:04+0100	1	2
a3e89d5fe1dd422aac35e87fafd83910	2020-03-19	21:01:06+0100	1	4
f3c5ab1afad444bda8962943b19d8420	2020-03-19	21:01:12+0100	0	3
f6095ed74cba4b60b3924cce0d836610	2020-03-19	21:01:15+0100	1	4
12cbde2735cc40fb805198522fbc41e0	2020-03-19	21:01:17+0100	1	4
a2ec196025e644e29daf545ca93bc6b1	2020-03-19	21:01:24+0100	1	2
037e5cd387d04496ae542cf484594e41	2020-03-19	21:01:27+0100	1	5
ca641cc6e3584874be0612f5181594b1	2020-03-19	21:01:31+0100	1	2
16245821320145639254a384b1f712c1	2020-03-19	21:01:34+0100	1	3
ce41d40b505442a6a408aa7ba101d881	2020-03-19	21:01:36+0100	1	4
b034e14d376b47b1b569c7ffd2eb8de1	2020-03-19	21:01:37+0100	1	3
8e34996672bc45c098818ece2dade2b1	2020-03-19	21:01:39+0100	1	2
de07bde59ede40c694d1ab603dc6b871	2020-03-19	21:01:40+0100	1	5
c66f45ab51c2454fa83714c754f8aae1	2020-03-19	21:01:45+0100	1	1
76129727065b498db4296bed909600b1	2020-03-19	21:01:48+0100	1	4
b3c14b01fa3b45d7b30bb61e70d49071	2020-03-19	21:01:50+0100	1	4
84bb558a67e24cd883f4d4fa362fe341	2020-03-19	21:01:52+0100	1	4
62b31643687a40ffbdf83e4e0f484221	2020-03-19	21:01:55+0100	1	3
7bcfe7e4a9f54a4db65f3559d7d1ae61	2020-03-19	21:02:19+0100	0	0
9541e669fb8845b09ca5df816b93e682	2020-03-19	21:02:26+0100	1	2
ca641cc6e3584874be0612f5181594b2	2020-03-19	21:02:35+0100	1	1
9065f7ab3d874ee1bcd35d62e4b69142	2020-03-19	21:02:56+0100	1	2
12cbde2735cc40fb805198522fbc41e2	2020-03-19	21:03:00+0100	1	4
a3e89d5fe1dd422aac35e87fafd83912	2020-03-19	21:03:03+0100	1	4
c66f45ab51c2454fa83714c754f8aae2	2020-03-19	21:03:08+0100	0	1
626a3120c18f4744995429cca9f927d2	2020-03-19	21:03:11+0100	1	5
1d258aed486a429f8ca7220b8377eb52	2020-03-19	21:03:13+0100	1	5
07ff80f532af45fdbb199625854b64c2	2020-03-19	21:03:15+0100	1	2
bb1b5a59148642c782b28a2402d6ef92	2020-03-19	21:03:40+0100	1	1
61788414796a4bf38732695db87aab92	2020-03-19	21:03:44+0100	1	5
1eef8e068f0043bf87b221eee33f23d3	2020-03-19	21:03:49+0100	1	2
9e12923fd83e48d5ac08ab01dea6ca23	2020-03-19	21:03:52+0100	0	4
b634c93aecec4427a1eeaad25c640be3	2020-03-19	21:03:55+0100	1	5
07ff80f532af45fdbb199625854b64c3	2020-03-19	21:04:05+0100	0	1
b034e14d376b47b1b569c7ffd2eb8de3	2020-03-19	21:04:10+0100	1	3
842afa4193eb48e787d7243425731e33	2020-03-19	21:04:12+0100	1	4
b876487e17854bfb88e7b0b2270db363	2020-03-19	21:04:19+0100	0	3
837d6ec7c0cc43b6aceaac6f33fa8e13	2020-03-19	21:04:31+0100	1	4
67313ec67865418d8e3a0662a30e5a23	2020-03-19	21:04:34+0100	1	4
dbdd587dc8b44137a35899f6ccfa65c3	2020-03-19	21:04:37+0100	1	4
55ca037b6e9d4e0781cd842669072843	2020-03-19	21:04:41+0100	1	3
f88c27035229457d855fa3a42fa14e93	2020-03-19	21:04:46+0100	1	4
d5a0b281ce924d9290128ac0618fe2b3	2020-03-19	21:04:50+0100	1	4
62b31643687a40ffbdf83e4e0f484223	2020-03-19	21:04:52+0100	1	3
7bcfe7e4a9f54a4db65f3559d7d1ae63	2020-03-19	21:04:55+0100	1	1
b6c6befabd724f0f9f9238f11af71803	2020-03-19	21:04:59+0100	1	2
2b8202ce583f49b097f8b7b41d1d7084	2020-03-19	21:05:06+0100	0	1
de07bde59ede40c694d1ab603dc6b874	2020-03-19	21:05:08+0100	1	5
15a8c401198540d7974c924f6ce99a34	2020-03-19	21:05:09+0100	1	3
dcdf694156264a89a4f4869a19e3b924	2020-03-19	21:05:11+0100	1	5
0418d372899f4a1fa5b890911289acd4	2020-03-19	21:05:12+0100	1	4
94c6eafd33f846e78df61ec02a834634	2020-03-19	21:05:14+0100	1	4
bb1b5a59148642c782b28a2402d6ef94	2020-03-19	21:05:17+0100	1	2
b6c6befabd724f0f9f9238f11af71804	2020-03-19	21:05:20+0100	1	3
ae20c6b8b00442f89746d44e558e1895	2020-03-19	21:06:00+0100	1	4
1d258aed486a429f8ca7220b8377eb55	2020-03-19	21:06:16+0100	0	3
67313ec67865418d8e3a0662a30e5a25	2020-03-19	21:06:22+0100	1	4
3f6e2534046d42a4897dcae5c4612d35	2020-03-19	21:06:27+0100	1	4
9541e669fb8845b09ca5df816b93e685	2020-03-19	21:06:34+0100	1	2
78800cc773684261b84d4c6e507cd575	2020-03-19	21:06:54+0100	0	3
f8924411091446248d30895d161966f5	2020-03-19	21:07:06+0100	0	4
55ca037b6e9d4e0781cd842669072845	2020-03-19	21:07:13+0100	0	2
1eef8e068f0043bf87b221eee33f23d5	2020-03-19	21:07:21+0100	1	3
6d470317e66f4658a65f968acfe375f5	2020-03-19	21:07:25+0100	1	4
ce41d40b505442a6a408aa7ba101d885	2020-03-19	21:07:33+0100	1	4
923c9a3057f74ffd93f387ac559dc800	2020-03-20	22:00:30+0100	1	5
203c69829ec449f59595bbdf231f4bb0	2020-03-20	22:00:32+0100	1	4
b2d8d718e2194ae89d99f29132781760	2020-03-20	22:00:34+0100	1	5
9e12923fd83e48d5ac08ab01dea6ca20	2020-03-20	22:00:37+0100	1	5
04f1c7d7a69a4329a9595814c7d72bf0	2020-03-20	22:00:38+0100	1	5
84bb558a67e24cd883f4d4fa362fe340	2020-03-20	22:00:40+0100	1	4
78d721ef79ac4371b52216f34dd7cbb0	2020-03-20	22:00:45+0100	1	5
c102919b1f7f43bd975c3e5c4d16d660	2020-03-20	22:00:48+0100	1	4
44513222089443bd8fd5328ffb7716c0	2020-03-20	22:00:56+0100	1	2
76129727065b498db4296bed909600b0	2020-03-20	22:08:25+0100	1	4
c339c82ebbc14ec694bd0e94573c2e91	2020-03-20	23:15:33+0100	1	4
bfb1cf8909644f5bbc938c48be16a9b1	2020-03-21	07:51:59+0100	1	2
41b7fa646a26475aa6023ed1a1439271	2020-03-21	07:52:04+0100	1	5
9541e669fb8845b09ca5df816b93e681	2020-03-21	07:52:07+0100	1	2
b876487e17854bfb88e7b0b2270db361	2020-03-21	07:52:09+0100	1	4
bb1b5a59148642c782b28a2402d6ef91	2020-03-21	07:52:12+0100	1	2
04f1c7d7a69a4329a9595814c7d72bf1	2020-03-21	07:52:15+0100	1	5
bc6ef6139f3d4daf876dcaa0274faa21	2020-03-21	07:52:17+0100	1	3
f22afb424f1a4ed5b6f1492fa8e65141	2020-03-21	07:52:19+0100	1	5
4157813edfb24ffc952f1bd9ccf1d9b1	2020-03-21	07:52:22+0100	0	4
880e152c93b1412eb549c3d64420e972	2020-03-21	07:52:26+0100	1	5
b876487e17854bfb88e7b0b2270db362	2020-03-21	07:52:29+0100	0	3
c66f45ab51c2454fa83714c754f8aae2	2020-03-21	07:52:33+0100	0	1
ce41d40b505442a6a408aa7ba101d882	2020-03-21	07:52:36+0100	1	4
bfb1cf8909644f5bbc938c48be16a9b2	2020-03-21	07:52:40+0100	1	2
2f3a1753ec1a4754887f7d4a8d687492	2020-03-21	07:52:44+0100	1	4
b6c6befabd724f0f9f9238f11af71802	2020-03-21	07:52:48+0100	0	0
7bcfe7e4a9f54a4db65f3559d7d1ae62	2020-03-21	07:52:59+0100	1	2
203c69829ec449f59595bbdf231f4bb2	2020-03-21	07:53:02+0100	1	4
76129727065b498db4296bed909600b3	2020-03-21	07:53:08+0100	1	4
07ff80f532af45fdbb199625854b64c3	2020-03-21	07:53:14+0100	1	2
6d470317e66f4658a65f968acfe375f3	2020-03-21	07:53:26+0100	1	4
1d258aed486a429f8ca7220b8377eb53	2020-03-21	07:53:28+0100	1	5
149a5451c57d4ee5ad138e7d4dafcae3	2020-03-21	07:53:32+0100	2	3
3f6e2534046d42a4897dcae5c4612d33	2020-03-21	07:53:35+0100	2	5
15a8c401198540d7974c924f6ce99a33	2020-03-21	07:53:38+0100	0	2
fb1d616beea74912b8a9ea8c1ece2d73	2020-03-21	07:53:43+0100	1	4
12cbde2735cc40fb805198522fbc41e3	2020-03-21	07:53:49+0100	0	3
c339c82ebbc14ec694bd0e94573c2e93	2020-03-21	07:53:54+0100	1	4
97777462926249a2891ccb840d9b6913	2020-03-21	07:53:57+0100	0	3
cf6bdd0f8789401280217c9ed6a6eb14	2020-03-21	07:54:02+0100	1	3
3f6e2534046d42a4897dcae5c4612d34	2020-03-21	07:54:04+0100	1	4
149a5451c57d4ee5ad138e7d4dafcae4	2020-03-21	07:54:06+0100	2	4
7bcfe7e4a9f54a4db65f3559d7d1ae64	2020-03-21	07:54:08+0100	2	4
41b7fa646a26475aa6023ed1a1439274	2020-03-21	07:54:11+0100	1	5
15a8c401198540d7974c924f6ce99a35	2020-03-21	07:54:22+0100	0	2
70493c0d97674efb8d66218c9e08dfa5	2020-03-21	07:54:28+0100	1	4
c66f45ab51c2454fa83714c754f8aae5	2020-03-21	07:57:25+0100	0	1
d5a0b281ce924d9290128ac0618fe2b5	2020-03-21	07:57:32+0100	1	4
f6095ed74cba4b60b3924cce0d836615	2020-03-21	07:57:36+0100	1	4
65c6b04077f64dd1809c01724bbb8c65	2020-03-21	07:57:45+0100	0	3
07ff80f532af45fdbb199625854b64c5	2020-03-21	07:57:57+0100	0	1
dcdf694156264a89a4f4869a19e3b925	2020-03-21	07:58:05+0100	1	4
0418d372899f4a1fa5b890911289acd5	2020-03-21	07:59:11+0100	0	3
9065f7ab3d874ee1bcd35d62e4b69145	2020-03-21	07:59:17+0100	1	2
9e12923fd83e48d5ac08ab01dea6ca25	2020-03-21	07:59:22+0100	1	5
b94b393097d1422b81d4bb022763a475	2020-03-21	07:59:28+0100	1	3
f22afb424f1a4ed5b6f1492fa8e65145	2020-03-21	07:59:37+0100	1	5
880e152c93b1412eb549c3d64420e975	2020-03-21	07:59:42+0100	1	5
fb1d616beea74912b8a9ea8c1ece2d75	2020-03-21	07:59:47+0100	1	4
f3c5ab1afad444bda8962943b19d8420	2020-03-22	12:26:49+0100	1	4
f88c27035229457d855fa3a42fa14e90	2020-03-22	12:26:51+0100	1	4
f22afb424f1a4ed5b6f1492fa8e65140	2020-03-22	12:26:53+0100	1	5
70493c0d97674efb8d66218c9e08dfa0	2020-03-22	12:26:55+0100	1	4
880e152c93b1412eb549c3d64420e970	2020-03-22	12:26:56+0100	1	5
dbdd587dc8b44137a35899f6ccfa65c0	2020-03-22	12:27:10+0100	0	3
f8924411091446248d30895d161966f0	2020-03-22	12:27:17+0100	0	4
149a5451c57d4ee5ad138e7d4dafcae0	2020-03-22	12:27:20+0100	1	2
65c6b04077f64dd1809c01724bbb8c60	2020-03-22	12:27:23+0100	1	4
55ca037b6e9d4e0781cd842669072840	2020-03-22	12:27:25+0100	1	3
4c5050d3c67f48b2bd2c16919cadeab0	2020-03-22	12:27:27+0100	1	3
4157813edfb24ffc952f1bd9ccf1d9b1	2020-03-22	12:27:39+0100	0	4
b634c93aecec4427a1eeaad25c640be1	2020-03-22	12:27:50+0100	1	5
f6095ed74cba4b60b3924cce0d836611	2020-03-22	12:27:58+0100	0	3
55ca037b6e9d4e0781cd842669072841	2020-03-22	12:28:00+0100	1	3
6d470317e66f4658a65f968acfe375f1	2020-03-22	12:28:04+0100	1	4
880e152c93b1412eb549c3d64420e971	2020-03-22	12:28:06+0100	1	5
2b8202ce583f49b097f8b7b41d1d7081	2020-03-22	12:28:09+0100	1	2
0418d372899f4a1fa5b890911289acd2	2020-03-22	12:31:04+0100	1	4
15a8c401198540d7974c924f6ce99a32	2020-03-22	12:31:08+0100	1	3
1eef8e068f0043bf87b221eee33f23d2	2020-03-22	12:31:12+0100	1	3
4c5050d3c67f48b2bd2c16919cadeab2	2020-03-22	12:31:16+0100	1	3
149a5451c57d4ee5ad138e7d4dafcae2	2020-03-22	12:31:20+0100	1	2
67313ec67865418d8e3a0662a30e5a22	2020-03-22	12:31:22+0100	1	4
78d721ef79ac4371b52216f34dd7cbb2	2020-03-22	12:32:17+0100	1	5
76129727065b498db4296bed909600b2	2020-03-22	12:39:19+0100	0	3
ae20c6b8b00442f89746d44e558e1892	2020-03-22	12:39:43+0100	1	4
40f3d8f5b0b54d1684f530c375ff7812	2020-03-22	12:39:46+0100	1	4
b876487e17854bfb88e7b0b2270db362	2020-03-22	12:40:00+0100	0	3
e4c44972ef9d4e129e8bab5dd09b87c2	2020-03-22	12:41:26+0100	0	1
c102919b1f7f43bd975c3e5c4d16d663	2020-03-22	12:41:32+0100	1	4
a2ec196025e644e29daf545ca93bc6b3	2020-03-22	12:41:41+0100	0	0
2b8202ce583f49b097f8b7b41d1d7083	2020-03-22	12:41:53+0100	0	1
15a8c401198540d7974c924f6ce99a33	2020-03-22	12:41:58+0100	1	3
923c9a3057f74ffd93f387ac559dc803	2020-03-22	12:42:04+0100	0	4
2f3a1753ec1a4754887f7d4a8d687493	2020-03-22	12:42:12+0100	1	4
a3e89d5fe1dd422aac35e87fafd83913	2020-03-22	12:42:15+0100	1	4
9e12923fd83e48d5ac08ab01dea6ca23	2020-03-22	12:42:17+0100	1	5
8e34996672bc45c098818ece2dade2b3	2020-03-22	12:42:28+0100	1	2
b94b393097d1422b81d4bb022763a474	2020-03-22	12:42:35+0100	1	3
76129727065b498db4296bed909600b4	2020-03-22	12:42:38+0100	0	3
837d6ec7c0cc43b6aceaac6f33fa8e14	2020-03-22	12:42:42+0100	1	4
b034e14d376b47b1b569c7ffd2eb8de4	2020-03-22	12:42:44+0100	1	3
65c6b04077f64dd1809c01724bbb8c64	2020-03-22	12:42:46+0100	1	4
bc031a42486c4988a22aa697a3960bc4	2020-03-22	12:42:57+0100	1	4
c339c82ebbc14ec694bd0e94573c2e95	2020-03-22	12:43:15+0100	0	3
f3c5ab1afad444bda8962943b19d8425	2020-03-22	12:43:21+0100	0	3
78d721ef79ac4371b52216f34dd7cbb5	2020-03-22	12:43:39+0100	0	3
55ca037b6e9d4e0781cd842669072845	2020-03-22	12:43:46+0100	0	2
837d6ec7c0cc43b6aceaac6f33fa8e10	2020-03-23	07:22:58+0100	1	4
40f3d8f5b0b54d1684f530c375ff7810	2020-03-23	07:23:08+0100	0	3
c339c82ebbc14ec694bd0e94573c2e90	2020-03-23	07:23:38+0100	1	4
de07bde59ede40c694d1ab603dc6b870	2020-03-23	07:23:41+0100	1	5
e4c44972ef9d4e129e8bab5dd09b87c0	2020-03-23	07:23:43+0100	1	2
9541e669fb8845b09ca5df816b93e680	2020-03-23	07:23:46+0100	1	2
62b31643687a40ffbdf83e4e0f484220	2020-03-23	07:23:49+0100	1	3
2b8202ce583f49b097f8b7b41d1d7080	2020-03-23	07:23:55+0100	1	2
b94b393097d1422b81d4bb022763a470	2020-03-23	07:24:01+0100	0	2
b876487e17854bfb88e7b0b2270db360	2020-03-23	07:24:03+0100	1	4
f8924411091446248d30895d161966f0	2020-03-23	07:24:05+0100	1	5
bc031a42486c4988a22aa697a3960bc0	2020-03-23	07:24:08+0100	1	4
0418d372899f4a1fa5b890911289acd0	2020-03-23	07:24:11+0100	2	5
626a3120c18f4744995429cca9f927d0	2020-03-23	07:24:15+0100	1	5
4157813edfb24ffc952f1bd9ccf1d9b0	2020-03-23	07:24:18+0100	1	5
bc6ef6139f3d4daf876dcaa0274faa20	2020-03-23	07:24:20+0100	1	3
b2d8d718e2194ae89d99f29132781761	2020-03-23	07:24:24+0100	1	5
67313ec67865418d8e3a0662a30e5a21	2020-03-23	07:24:26+0100	1	4
97777462926249a2891ccb840d9b6911	2020-03-23	07:24:30+0100	0	3
12cbde2735cc40fb805198522fbc41e1	2020-03-23	07:24:39+0100	0	3
fb1d616beea74912b8a9ea8c1ece2d71	2020-03-23	07:24:48+0100	0	2
b94b393097d1422b81d4bb022763a471	2020-03-23	07:24:51+0100	1	3
78d721ef79ac4371b52216f34dd7cbb1	2020-03-23	07:25:00+0100	1	4
1eef8e068f0043bf87b221eee33f23d1	2020-03-23	07:25:03+0100	1	2
cf6bdd0f8789401280217c9ed6a6eb11	2020-03-23	07:25:08+0100	0	2
65c6b04077f64dd1809c01724bbb8c61	2020-03-23	07:25:11+0100	1	4
44513222089443bd8fd5328ffb7716c1	2020-03-23	07:25:16+0100	1	1
c102919b1f7f43bd975c3e5c4d16d661	2020-03-23	07:25:20+0100	1	4
94c6eafd33f846e78df61ec02a834631	2020-03-23	07:25:25+0100	1	4
e4c44972ef9d4e129e8bab5dd09b87c1	2020-03-23	07:25:28+0100	0	1
cf6bdd0f8789401280217c9ed6a6eb12	2020-03-23	07:25:33+0100	0	2
d5a0b281ce924d9290128ac0618fe2b2	2020-03-23	07:25:38+0100	1	4
55ca037b6e9d4e0781cd842669072842	2020-03-23	07:25:41+0100	1	3
bc6ef6139f3d4daf876dcaa0274faa22	2020-03-23	07:25:45+0100	1	3
b876487e17854bfb88e7b0b2270db362	2020-03-23	07:25:47+0100	1	4
62b31643687a40ffbdf83e4e0f484222	2020-03-23	07:25:49+0100	1	3
94c6eafd33f846e78df61ec02a834632	2020-03-23	07:25:57+0100	1	4
3f6e2534046d42a4897dcae5c4612d32	2020-03-23	07:26:06+0100	1	4
b6c6befabd724f0f9f9238f11af71802	2020-03-23	07:26:15+0100	1	1
16245821320145639254a384b1f712c2	2020-03-23	07:26:17+0100	1	3
a2ec196025e644e29daf545ca93bc6b2	2020-03-23	07:26:24+0100	1	2
70493c0d97674efb8d66218c9e08dfa2	2020-03-23	07:26:29+0100	0	3
84bb558a67e24cd883f4d4fa362fe342	2020-03-23	07:26:32+0100	1	4
483971489ac6412e8b8e48f0c3a938e2	2020-03-23	07:26:36+0100	1	2
b876487e17854bfb88e7b0b2270db363	2020-03-23	07:26:43+0100	0	3
70493c0d97674efb8d66218c9e08dfa3	2020-03-23	07:26:46+0100	1	4
037e5cd387d04496ae542cf484594e43	2020-03-23	07:26:49+0100	1	5
f6095ed74cba4b60b3924cce0d836613	2020-03-23	07:26:52+0100	1	4
203c69829ec449f59595bbdf231f4bb3	2020-03-23	07:26:55+0100	1	4
880e152c93b1412eb549c3d64420e973	2020-03-23	07:26:57+0100	1	5
f3c5ab1afad444bda8962943b19d8423	2020-03-23	07:27:00+0100	0	3
7bcfe7e4a9f54a4db65f3559d7d1ae63	2020-03-23	07:27:03+0100	1	2
de07bde59ede40c694d1ab603dc6b873	2020-03-23	07:27:07+0100	1	5
f22afb424f1a4ed5b6f1492fa8e65143	2020-03-23	07:27:09+0100	1	5
78d721ef79ac4371b52216f34dd7cbb3	2020-03-23	07:27:12+0100	1	5
16245821320145639254a384b1f712c3	2020-03-23	07:27:16+0100	1	3
04f1c7d7a69a4329a9595814c7d72bf4	2020-03-23	07:27:20+0100	2	6
2b8202ce583f49b097f8b7b41d1d7084	2020-03-23	07:27:23+0100	1	2
0722f94042f4425ea6043bded0d6a824	2020-03-23	07:27:26+0100	2	6
78d721ef79ac4371b52216f34dd7cbb4	2020-03-23	07:27:28+0100	2	6
07ff80f532af45fdbb199625854b64c4	2020-03-23	07:27:32+0100	0	1
b2d8d718e2194ae89d99f29132781764	2020-03-23	07:27:34+0100	2	6
f3c5ab1afad444bda8962943b19d8424	2020-03-23	07:27:37+0100	0	3
76129727065b498db4296bed909600b4	2020-03-23	07:27:41+0100	1	4
626a3120c18f4744995429cca9f927d4	2020-03-23	07:27:44+0100	1	5
bfb1cf8909644f5bbc938c48be16a9b4	2020-03-23	07:27:46+0100	1	3
1d258aed486a429f8ca7220b8377eb54	2020-03-23	07:27:47+0100	1	5
15a8c401198540d7974c924f6ce99a35	2020-03-23	07:27:57+0100	1	3
c66f45ab51c2454fa83714c754f8aae5	2020-03-23	07:28:12+0100	1	2
97777462926249a2891ccb840d9b6915	2020-03-23	07:28:22+0100	0	3
c102919b1f7f43bd975c3e5c4d16d665	2020-03-23	07:28:34+0100	1	4
44513222089443bd8fd5328ffb7716c5	2020-03-23	07:29:21+0100	1	1
ca641cc6e3584874be0612f5181594b5	2020-03-23	07:29:29+0100	1	1
55ca037b6e9d4e0781cd842669072845	2020-03-23	07:29:37+0100	1	3
b034e14d376b47b1b569c7ffd2eb8de5	2020-03-23	07:29:45+0100	0	1
dbdd587dc8b44137a35899f6ccfa65c5	2020-03-23	07:29:59+0100	1	4
a2ec196025e644e29daf545ca93bc6b5	2020-03-23	07:30:04+0100	1	2
f3c5ab1afad444bda8962943b19d8425	2020-03-23	07:30:10+0100	1	4
f8924411091446248d30895d161966f5	2020-03-23	07:30:16+0100	1	5
bc6ef6139f3d4daf876dcaa0274faa25	2020-03-23	07:30:20+0100	1	3
07ff80f532af45fdbb199625854b64c5	2020-03-23	07:30:30+0100	1	2
97777462926249a2891ccb840d9b6910	2020-03-24	07:09:41+0100	0	3
b94b393097d1422b81d4bb022763a470	2020-03-24	07:09:43+0100	1	3
dcdf694156264a89a4f4869a19e3b920	2020-03-24	07:09:45+0100	1	5
1d258aed486a429f8ca7220b8377eb50	2020-03-24	07:09:47+0100	1	5
b3c14b01fa3b45d7b30bb61e70d49070	2020-03-24	07:09:49+0100	1	4
dbdd587dc8b44137a35899f6ccfa65c0	2020-03-24	07:10:14+0100	0	3
12cbde2735cc40fb805198522fbc41e1	2020-03-24	07:10:26+0100	0	3
f6095ed74cba4b60b3924cce0d836611	2020-03-24	07:10:30+0100	0	3
0418d372899f4a1fa5b890911289acd1	2020-03-24	07:10:35+0100	0	3
f5a79bb4086541b1acd2564f4e4ae7e1	2020-03-24	07:10:38+0100	1	4
7bcfe7e4a9f54a4db65f3559d7d1ae61	2020-03-24	07:10:42+0100	0	0
40f3d8f5b0b54d1684f530c375ff7811	2020-03-24	07:10:47+0100	1	4
07ff80f532af45fdbb199625854b64c1	2020-03-24	07:10:51+0100	1	2
4157813edfb24ffc952f1bd9ccf1d9b2	2020-03-24	07:10:55+0100	1	5
e4c44972ef9d4e129e8bab5dd09b87c2	2020-03-24	07:10:57+0100	1	2
44513222089443bd8fd5328ffb7716c2	2020-03-24	07:11:00+0100	1	1
de07bde59ede40c694d1ab603dc6b872	2020-03-24	07:11:02+0100	1	5
842afa4193eb48e787d7243425731e32	2020-03-24	07:11:05+0100	1	4
76129727065b498db4296bed909600b2	2020-03-24	07:11:08+0100	1	4
44513222089443bd8fd5328ffb7716c3	2020-03-24	07:11:14+0100	0	1
bc031a42486c4988a22aa697a3960bc3	2020-03-24	07:11:18+0100	1	4
a2ec196025e644e29daf545ca93bc6b3	2020-03-24	07:11:20+0100	1	1
bb1b5a59148642c782b28a2402d6ef93	2020-03-24	07:11:23+0100	1	2
12cbde2735cc40fb805198522fbc41e3	2020-03-24	07:11:30+0100	1	4
dcdf694156264a89a4f4869a19e3b923	2020-03-24	07:11:33+0100	1	4
97777462926249a2891ccb840d9b6913	2020-03-24	07:12:27+0100	0	3
4c5050d3c67f48b2bd2c16919cadeab3	2020-03-24	07:12:29+0100	1	3
2b8202ce583f49b097f8b7b41d1d7083	2020-03-24	07:12:33+0100	1	2
483971489ac6412e8b8e48f0c3a938e3	2020-03-24	07:12:40+0100	1	2
c102919b1f7f43bd975c3e5c4d16d664	2020-03-24	07:12:44+0100	1	4
d5a0b281ce924d9290128ac0618fe2b4	2020-03-24	07:14:29+0100	1	4
07ff80f532af45fdbb199625854b64c4	2020-03-24	07:14:34+0100	1	2
f3c5ab1afad444bda8962943b19d8424	2020-03-24	07:14:37+0100	1	4
1eef8e068f0043bf87b221eee33f23d4	2020-03-24	07:14:41+0100	1	3
97777462926249a2891ccb840d9b6914	2020-03-24	07:14:48+0100	0	3
203c69829ec449f59595bbdf231f4bb4	2020-03-24	07:14:51+0100	0	3
e4c44972ef9d4e129e8bab5dd09b87c4	2020-03-24	07:14:54+0100	1	2
c339c82ebbc14ec694bd0e94573c2e95	2020-03-24	07:15:06+0100	1	4
7bcfe7e4a9f54a4db65f3559d7d1ae65	2020-03-24	07:15:23+0100	1	1
